source,siteid,Ecoregion
DEQ BURP,2018SIDFA043,NorthernRockies
DEQ BURP,2018SIDFA044,NorthernRockies
DEQ BURP,2018SIDFA045,NorthernRockies
DEQ BURP,2018SIDFA046,NorthernRockies
DEQ BURP,2018SIDFA047,NorthernRockies
DEQ BURP,2018SIDFA048,NorthernRockies
DEQ BURP,2018SIDFA049,NorthernRockies
DEQ BURP,2018SIDFA050,NorthernRockies
DEQ BURP,2018SIDFA051,NorthernRockies
DEQ BURP,2018SIDFA052,NorthernRockies
DEQ BURP,2018SIDFA053,NorthernRockies
DEQ BURP,2018SIDFA054,NorthernRockies
DEQ BURP,2018SIDFA055,NorthernRockies
DEQ BURP,2018SIDFA056,NorthernRockies
DEQ BURP,2018SIDFA057,NorthernRockies
DEQ BURP,2018SIDFA058,NorthernRockies
DEQ BURP,2018SLEWA001,NorthernRockies
DEQ BURP,2018SLEWA002,NorthernRockies
DEQ BURP,2018SLEWA003,NorthernRockies
DEQ BURP,2018SLEWA004,NorthernRockies
DEQ BURP,2018SLEWA005,NorthernRockies
DEQ BURP,2018SLEWA006,NorthernXericBasin
DEQ BURP,2018SLEWA007,NorthernRockies
DEQ BURP,2018SLEWA008,NorthernRockies
DEQ BURP,2018SLEWA009,NorthernRockies
DEQ BURP,2018SLEWA010,NorthernRockies
DEQ BURP,2018SLEWA011,NorthernRockies
DEQ BURP,2018SLEWA012,NorthernRockies
DEQ BURP,2018SLEWA013,NorthernRockies
DEQ BURP,2018SLEWA013,NorthernRockies
DEQ BURP,2018SLEWA014,NorthernRockies
DEQ BURP,2018SLEWA014,NorthernRockies
DEQ BURP,2018SLEWA015,NorthernRockies
DEQ BURP,2018SLEWA016,NorthernRockies
DEQ BURP,2018SLEWA017,NorthernRockies
DEQ BURP,2018SLEWA018,NorthernRockies
DEQ BURP,2018SLEWA019,NorthernRockies
DEQ BURP,2018SLEWA020,NorthernRockies
DEQ BURP,2018SLEWA022,NorthernRockies
DEQ BURP,2018SLEWA023,NorthernRockies
DEQ BURP,2018SLEWA024,NorthernRockies
DEQ BURP,2018SLEWA025,NorthernRockies
DEQ BURP,2018SLEWA026,NorthernRockies
DEQ BURP,2018SLEWA027,NorthernRockies
DEQ BURP,2018SLEWA028,NorthernRockies
DEQ BURP,2018SLEWA029,NorthernRockies
DEQ BURP,2018SLEWA030,NorthernRockies
DEQ BURP,2018SLEWA031,NorthernRockies
DEQ BURP,2018SLEWA032,NorthernRockies
DEQ BURP,2018SLEWA033,NorthernRockies
DEQ BURP,2018SLEWA034,NorthernRockies
DEQ BURP,2018SLEWA035,NorthernRockies
DEQ BURP,2018SLEWA036,NorthernRockies
DEQ BURP,2018SLEWA037,NorthernXericBasin
DEQ BURP,2018SLEWA038,NorthernXericBasin
DEQ BURP,2018SLEWA039,NorthernXericBasin
DEQ BURP,2018SLEWA040,NorthernRockies
DEQ BURP,2018SLEWA041,NorthernRockies
DEQ BURP,2018SLEWA042,NorthernXericBasin
DEQ BURP,2018SLEWA043,NorthernRockies
DEQ BURP,2018SLEWA044,NorthernRockies
DEQ BURP,2018SLEWA045,NorthernRockies
DEQ BURP,2018SLEWA045,NorthernRockies
DEQ BURP,2018SLEWA046,NorthernXericBasin
DEQ BURP,2018SLEWA046,NorthernXericBasin
DEQ BURP,2018SLEWA047,NorthernRockies
DEQ BURP,2018SLEWA048,NorthernXericBasin
DEQ BURP,2018SLEWA049,NorthernRockies
DEQ BURP,2018SLEWA050,NorthernRockies
DEQ BURP,2018SPOCA001,NorthernXericBasin
DEQ BURP,2018SPOCA002,NorthernXericBasin
DEQ BURP,2018SPOCA003,NorthernRockies
DEQ BURP,2018SPOCA004,EasternXericBasin
DEQ BURP,2018SPOCA005,NorthernRockies
DEQ BURP,2018SPOCA006,NorthernXericBasin
DEQ BURP,2018SPOCA007,NorthernXericBasin
DEQ BURP,2018SPOCA008,NorthernXericBasin
DEQ BURP,2018SPOCA009,NorthernRockies
DEQ BURP,2018SPOCA010,NorthernRockies
DEQ BURP,2018SPOCA011,NorthernXericBasin
DEQ BURP,2018SPOCA012,NorthernXericBasin
DEQ BURP,2018SPOCA013,NorthernRockies
DEQ BURP,2018SPOCA014,NorthernRockies
DEQ BURP,2018SPOCA015,NorthernRockies
DEQ BURP,2018SPOCA016,NorthernXericBasin
DEQ BURP,2018SPOCA017,NorthernRockies
DEQ BURP,2018SPOCA018,NorthernXericBasin
DEQ BURP,2018SPOCA019,NorthernXericBasin
DEQ BURP,2018SPOCA020,NorthernXericBasin
DEQ BURP,2018SPOCA021,NorthernXericBasin
DEQ BURP,2018SPOCA022,NorthernRockies
DEQ BURP,2018SPOCA023,NorthernRockies
DEQ BURP,2018SPOCA024,NorthernRockies
DEQ BURP,2018SPOCA025,NorthernRockies
DEQ BURP,2018SPOCA026,NorthernRockies
DEQ BURP,2018SPOCA027,NorthernRockies
DEQ BURP,2018SPOCA028,NorthernXericBasin
DEQ BURP,2018SPOCA029,NorthernXericBasin
DEQ BURP,2018SPOCA030,SouthernRockies
DEQ BURP,2018SPOCA031,SouthernRockies
DEQ BURP,2018SPOCA032,SouthernRockies
DEQ BURP,2018SPOCA033,SouthernRockies
DEQ BURP,2018SPOCA034,SouthernRockies
DEQ BURP,2018SPOCA035,NorthernRockies
DEQ BURP,2018SPOCA036,NorthernRockies
DEQ BURP,2018SPOCA037,NorthernRockies
DEQ BURP,2018SPOCA038,NorthernRockies
DEQ BURP,2018SPOCA039,NorthernRockies
DEQ BURP,2018SPOCA040,NorthernRockies
DEQ BURP,2018SPOCA041,NorthernRockies
DEQ BURP,2018SPOCA042,NorthernRockies
DEQ BURP,2018SPOCA043,SouthernRockies
DEQ BURP,2018SPOCA044,SouthernRockies
DEQ BURP,2018SPOCA045,SouthernRockies
DEQ BURP,2018SPOCA046,SouthernRockies
DEQ BURP,2018SPOCA047,SouthernRockies
DEQ BURP,2018SPOCA048,SouthernRockies
DEQ BURP,2018SPOCA049,SouthernRockies
DEQ BURP,2018SPOCA050,SouthernRockies
DEQ BURP,2018STWFA001,NorthernXericBasin
DEQ BURP,2018STWFA002,NorthernXericBasin
DEQ BURP,2018STWFA003,NorthernXericBasin
DEQ BURP,2018STWFA004,NorthernXericBasin
DEQ BURP,2018STWFA005,NorthernXericBasin
DEQ BURP,2018STWFA006,NorthernXericBasin
DEQ BURP,2018STWFA007,NorthernXericBasin
DEQ BURP,2018STWFA008,NorthernXericBasin
DEQ BURP,2018STWFA009,NorthernXericBasin
DEQ BURP,2018STWFA010,NorthernXericBasin
DEQ BURP,2018STWFA011,NorthernXericBasin
DEQ BURP,2018STWFA012,NorthernXericBasin
DEQ BURP,2018STWFA013,NorthernXericBasin
DEQ BURP,2018STWFA014,NorthernXericBasin
DEQ BURP,2018STWFA015,NorthernXericBasin
DEQ BURP,2018STWFA016,NorthernXericBasin
DEQ BURP,2018STWFA017,NorthernXericBasin
DEQ BURP,2018STWFA018,NorthernXericBasin
DEQ BURP,2018STWFA019,NorthernXericBasin
DEQ BURP,2018STWFA020,NorthernXericBasin
DEQ BURP,2018STWFA021,NorthernXericBasin
DEQ BURP,2018STWFA022,NorthernXericBasin
DEQ BURP,2018STWFA023,NorthernXericBasin
DEQ BURP,2018STWFA024,NorthernXericBasin
DEQ BURP,2018STWFA025,NorthernXericBasin
DEQ BURP,2018STWFA026,NorthernXericBasin
DEQ BURP,2018STWFA027,NorthernXericBasin
DEQ BURP,2018STWFA028,NorthernXericBasin
DEQ BURP,2018STWFA029,NorthernXericBasin
DEQ BURP,2018STWFA030,NorthernXericBasin
DEQ BURP,2018STWFA031,NorthernXericBasin
DEQ BURP,2018STWFA032,NorthernXericBasin
DEQ BURP,2018STWFA033,NorthernXericBasin
DEQ BURP,2018STWFA034,NorthernXericBasin
DEQ BURP,2018STWFA035,NorthernRockies
DEQ BURP,2018STWFA036,NorthernRockies
DEQ BURP,2018STWFA037,NorthernRockies
DEQ BURP,2018STWFA038,NorthernRockies
DEQ BURP,2018STWFA039,NorthernRockies
DEQ BURP,2018STWFA040,NorthernRockies
DEQ BURP,2018STWFA041,NorthernRockies
DEQ BURP,2018STWFA042,NorthernXericBasin
DEQ BURP,2018STWFA043,NorthernRockies
DEQ BURP,2018STWFA044,NorthernRockies
DEQ BURP,2018STWFA045,NorthernRockies
DEQ BURP,2018STWFA046,NorthernRockies
DEQ BURP,2018STWFA047,NorthernRockies
DEQ BURP,2018STWFA048,NorthernXericBasin
DEQ BURP,2018STWFA049,NorthernXericBasin
DEQ BURP,2018STWFA050,NorthernXericBasin
DEQ BURP,2018STWFA051,NorthernXericBasin
DEQ BURP,2018STWFA052,NorthernXericBasin
DEQ BURP,2018STWFA053,NorthernXericBasin
DEQ BURP,2018STWFA054,NorthernXericBasin
DEQ BURP,2018STWFA055,NorthernXericBasin
DEQ BURP,2018STWFA056,NorthernXericBasin
DEQ BURP,2018STWFA057,NorthernXericBasin
DEQ BURP,2018STWFA058,NorthernXericBasin
DEQ BURP,2018STWFA059,NorthernXericBasin
DEQ BURP,2018STWFA060,NorthernXericBasin
DEQ BURP,2018STWFA060,NorthernXericBasin
DEQ BURP,2018STWFA061,NorthernXericBasin
DEQ BURP,2018STWFA062,NorthernXericBasin
DEQ BURP,2018STWFA063,NorthernXericBasin
DEQ BURP,2018STWFA064,NorthernXericBasin
DEQ BURP,2018STWFA065,NorthernXericBasin
DEQ BURP,2018STWFA066,NorthernRockies
DEQ BURP,2018STWFA067,NorthernRockies
DEQ BURP,2018STWFA068,NorthernRockies
DEQ BURP,2018STWFA069,NorthernXericBasin
DEQ BURP,2018STWFA070,NorthernXericBasin
DEQ BURP,2018STWFA071,NorthernXericBasin
DEQ BURP,2018STWFA072,NorthernXericBasin
DEQ BURP,2018STWFA074,NorthernRockies
DEQ BURP,2018STWFA075,NorthernRockies
DEQ BURP,2018STWFA076,NorthernRockies
DEQ BURP,2018STWFA077,NorthernRockies
DEQ BURP,2018STWFA078,NorthernRockies
DEQ BURP,2018STWFA079,NorthernXericBasin
DEQ BURP,2018STWFA080,NorthernXericBasin
DEQ BURP,2018STWFA081,NorthernXericBasin
DEQ BURP,2018STWFA082,NorthernXericBasin
DEQ BURP,2018STWFA083,NorthernXericBasin
DEQ BURP,2018STWFA084,NorthernXericBasin
DEQ BURP,2018STWFA085,NorthernXericBasin
DEQ BURP,2018STWFA086,NorthernXericBasin
DEQ BURP,2018STWFA087,NorthernXericBasin
DEQ BURP,2018STWFA088,NorthernXericBasin
DEQ BURP,2018STWFA089,NorthernXericBasin
DEQ BURP,2018STWFA090,NorthernXericBasin
DEQ BURP,2018STWFA091,NorthernXericBasin
DEQ BURP,2018STWFA092,NorthernXericBasin
DEQ BURP,2019SBOIA001,NorthernXericBasin
DEQ BURP,2019SBOIA002,NorthernXericBasin
DEQ BURP,2019SBOIA003,NorthernXericBasin
DEQ BURP,2019SBOIA004,NorthernXericBasin
DEQ BURP,2019SBOIA005,NorthernXericBasin
DEQ BURP,2019SBOIA006,NorthernXericBasin
DEQ BURP,2019SBOIA007,NorthernXericBasin
DEQ BURP,2019SBOIA008,NorthernXericBasin
DEQ BURP,2019SBOIA009,NorthernXericBasin
DEQ BURP,2019SBOIA010,NorthernRockies
DEQ BURP,2019SBOIA011,NorthernRockies
DEQ BURP,2019SBOIA012,NorthernRockies
DEQ BURP,2019SBOIA013,NorthernRockies
DEQ BURP,2019SBOIA014,NorthernRockies
DEQ BURP,2019SBOIA015,NorthernRockies
DEQ BURP,2019SBOIA016,NorthernRockies
DEQ BURP,2019SBOIA017,NorthernRockies
DEQ BURP,2019SBOIA018,NorthernRockies
DEQ BURP,2019SBOIA019,NorthernRockies
DEQ BURP,2019SBOIA020,NorthernRockies
DEQ BURP,2019SBOIA021,NorthernRockies
DEQ BURP,2019SBOIA022,NorthernRockies
DEQ BURP,2019SBOIA023,NorthernRockies
DEQ BURP,2019SBOIA024,NorthernRockies
DEQ BURP,2019SBOIA025,NorthernRockies
DEQ BURP,2019SBOIA026,NorthernRockies
DEQ BURP,2019SBOIA027,NorthernXericBasin
DEQ BURP,2019SBOIA028,NorthernRockies
DEQ BURP,2019SBOIA029,NorthernRockies
DEQ BURP,2019SBOIA030,NorthernRockies
DEQ BURP,2019SBOIA031,NorthernRockies
DEQ BURP,2019SBOIA032,NorthernRockies
DEQ BURP,2019SBOIA033,NorthernRockies
DEQ BURP,2019SBOIA034,NorthernRockies
DEQ BURP,2019SBOIA035,NorthernRockies
DEQ BURP,2019SBOIA036,NorthernRockies
DEQ BURP,2019SBOIA037,NorthernRockies
DEQ BURP,2019SBOIA038,NorthernRockies
DEQ BURP,2019SBOIA039,NorthernRockies
DEQ BURP,2019SBOIA040,NorthernRockies
DEQ BURP,2019SBOIA041,NorthernRockies
DEQ BURP,2019SBOIA042,NorthernRockies
DEQ BURP,2019SBOIA043,NorthernRockies
DEQ BURP,2019SBOIA044,NorthernRockies
DEQ BURP,2019SBOIA045,NorthernRockies
DEQ BURP,2019SBOIA046,NorthernRockies
DEQ BURP,2019SBOIA047,NorthernRockies
DEQ BURP,2019SCDAA001,NorthernRockies
DEQ BURP,2019SCDAA002,NorthernRockies
DEQ BURP,2019SCDAA003,NorthernRockies
DEQ BURP,2019SCDAA004,NorthernRockies
DEQ BURP,2019SCDAA005,NorthernRockies
DEQ BURP,2019SCDAA006,NorthernRockies
DEQ BURP,2019SCDAA007,NorthernRockies
DEQ BURP,2019SCDAA008,NorthernRockies
DEQ BURP,2019SCDAA009,NorthernRockies
DEQ BURP,2019SCDAA010,NorthernRockies
DEQ BURP,2019SCDAA011,NorthernRockies
DEQ BURP,2019SCDAA012,NorthernRockies
DEQ BURP,2019SCDAA013,NorthernRockies
DEQ BURP,2019SCDAA014,NorthernRockies
DEQ BURP,2019SCDAA015,NorthernRockies
DEQ BURP,2019SCDAA016,NorthernRockies
DEQ BURP,2019SCDAA017,NorthernRockies
DEQ BURP,2019SCDAA018,NorthernRockies
DEQ BURP,2019SCDAA019,NorthernRockies
DEQ BURP,2019SCDAA020,NorthernRockies
DEQ BURP,2019SCDAA021,NorthernRockies
DEQ BURP,2019SCDAA022,NorthernRockies
DEQ BURP,2019SCDAA023,NorthernRockies
DEQ BURP,2019SCDAA024,NorthernRockies
DEQ BURP,2019SCDAA025,NorthernRockies
DEQ BURP,2019SCDAA026,NorthernRockies
DEQ BURP,2019SCDAA027,NorthernRockies
DEQ BURP,2019SCDAA028,NorthernRockies
DEQ BURP,2019SCDAA029,NorthernRockies
DEQ BURP,2019SCDAA030,NorthernRockies
DEQ BURP,2019SCDAA031,NorthernRockies
DEQ BURP,2019SCDAA032,NorthernRockies
DEQ BURP,2019SCDAA033,NorthernRockies
DEQ BURP,2019SCDAA034,NorthernRockies
DEQ BURP,2019SCDAA035,NorthernRockies
DEQ BURP,2019SCDAA037,NorthernRockies
DEQ BURP,2019SCDAA038,NorthernRockies
DEQ BURP,2019SCDAA039,NorthernRockies
DEQ BURP,2019SCDAA040,NorthernRockies
DEQ BURP,2019SCDAA041,NorthernRockies
DEQ BURP,2019SCDAA042,NorthernRockies
DEQ BURP,2019SCDAA043,NorthernRockies
DEQ BURP,2019SCDAA044,NorthernRockies
DEQ BURP,2019SCDAA045,NorthernRockies
DEQ BURP,2019SCDAA046,NorthernRockies
DEQ BURP,2019SCDAA047,NorthernRockies
DEQ BURP,2019SCDAA048,NorthernRockies
DEQ BURP,2019SCDAA049,NorthernRockies
DEQ BURP,2019SCDAA050,NorthernRockies
DEQ BURP,2019SCDAA051,NorthernRockies
DEQ BURP,2019SCDAA052,NorthernRockies
DEQ BURP,2019SCDAA053,NorthernRockies
DEQ BURP,2019SCDAA054,NorthernRockies
DEQ BURP,2019SCDAA055,NorthernRockies
DEQ BURP,2019SCDAA056,NorthernRockies
DEQ BURP,2019SCDAA057,NorthernRockies
DEQ BURP,2019SCDAA058,NorthernRockies
DEQ BURP,2019SCDAA059,NorthernRockies
DEQ BURP,2019SCDAA060,NorthernRockies
DEQ BURP,2019SCDAA061,NorthernRockies
DEQ BURP,2019SCDAA062,NorthernRockies
DEQ BURP,2019SCDAA063,NorthernRockies
DEQ BURP,2019SCDAA064,NorthernRockies
DEQ BURP,2019SCDAA065,NorthernRockies
DEQ BURP,2019SCDAA066,NorthernRockies
DEQ BURP,2019SCDAA067,NorthernRockies
DEQ BURP,2019SCDAA068,NorthernRockies
DEQ BURP,2019SCDAA069,NorthernRockies
DEQ BURP,2019SCDAA070,NorthernRockies
DEQ BURP,2019SCDAA071,NorthernRockies
DEQ BURP,2019SCDAA072,NorthernRockies
DEQ BURP,2019SCDAA073,NorthernRockies
DEQ BURP,2019SCDAA074,NorthernRockies
DEQ BURP,2019SCDAA075,NorthernRockies
DEQ BURP,2019SCDAA076,NorthernRockies
DEQ BURP,2019SIDFA001,NorthernRockies
DEQ BURP,2019SIDFA002,NorthernRockies
DEQ BURP,2019SIDFA003,NorthernRockies
DEQ BURP,2019SIDFA004,NorthernRockies
DEQ BURP,2019SIDFA005,NorthernRockies
DEQ BURP,2019SIDFA006,NorthernRockies
DEQ BURP,2019SIDFA007,NorthernRockies
DEQ BURP,2019SIDFA008,NorthernRockies
DEQ BURP,2019SIDFA009,NorthernRockies
DEQ BURP,2019SIDFA010,NorthernRockies
DEQ BURP,2019SIDFA011,NorthernRockies
DEQ BURP,2019SIDFA012,NorthernRockies
DEQ BURP,2019SIDFA013,NorthernRockies
DEQ BURP,2019SIDFA014,NorthernRockies
DEQ BURP,2019SIDFA015,NorthernRockies
DEQ BURP,2019SIDFA016,NorthernRockies
DEQ BURP,2019SIDFA017,NorthernRockies
DEQ BURP,2019SIDFA018,NorthernRockies
DEQ BURP,2019SIDFA019,NorthernRockies
DEQ BURP,2019SIDFA020,NorthernRockies
DEQ BURP,2019SIDFA021,NorthernRockies
DEQ BURP,2019SIDFA022,NorthernRockies
DEQ BURP,2019SIDFA023,NorthernRockies
DEQ BURP,2019SIDFA024,NorthernRockies
DEQ BURP,2019SIDFA025,NorthernRockies
DEQ BURP,2019SIDFA026,NorthernRockies
DEQ BURP,2019SIDFA027,NorthernRockies
DEQ BURP,2019SIDFA028,NorthernRockies
DEQ BURP,2019SIDFA029,NorthernRockies
DEQ BURP,2019SIDFA030,NorthernRockies
DEQ BURP,2019SIDFA031,NorthernRockies
DEQ BURP,2019SIDFA032,NorthernRockies
DEQ BURP,2019SIDFA033,NorthernRockies
DEQ BURP,2019SIDFA034,NorthernRockies
DEQ BURP,2019SIDFA035,NorthernRockies
DEQ BURP,2019SIDFA036,NorthernXericBasin
DEQ BURP,2019SIDFA037,NorthernRockies
DEQ BURP,2019SIDFA038,NorthernRockies
DEQ BURP,2019SIDFA039,NorthernRockies
DEQ BURP,2019SIDFA040,NorthernRockies
DEQ BURP,2019SIDFA041,NorthernRockies
DEQ BURP,2019SIDFA042,NorthernRockies
DEQ BURP,2019SIDFA043,NorthernRockies
DEQ BURP,2019SIDFA044,NorthernRockies
DEQ BURP,2019SIDFA045,NorthernRockies
DEQ BURP,2019SIDFA046,NorthernRockies
DEQ BURP,2019SIDFA048,NorthernRockies
DEQ BURP,2019SIDFA049,NorthernRockies
DEQ BURP,2019SIDFA050,NorthernXericBasin
DEQ BURP,2019SIDFA051,NorthernRockies
DEQ BURP,2019SIDFA052,NorthernXericBasin
DEQ BURP,2019SLEWA001,NorthernXericBasin
DEQ BURP,2019SLEWA002,NorthernXericBasin
DEQ BURP,2019SLEWA003,NorthernXericBasin
DEQ BURP,2019SLEWA003,NorthernXericBasin
DEQ BURP,2019SLEWA004,NorthernXericBasin
DEQ BURP,2019SLEWA004,NorthernXericBasin
DEQ BURP,2019SLEWA005,NorthernRockies
DEQ BURP,2019SLEWA006,NorthernRockies
DEQ BURP,2019SLEWA006,NorthernRockies
DEQ BURP,2019SLEWA007,NorthernRockies
DEQ BURP,2019SLEWA008,NorthernRockies
DEQ BURP,2019SLEWA009,NorthernRockies
DEQ BURP,2019SLEWA010,NorthernRockies
DEQ BURP,2019SLEWA011,NorthernRockies
DEQ BURP,2019SLEWA012,NorthernRockies
DEQ BURP,2019SLEWA013,NorthernRockies
DEQ BURP,2019SLEWA014,NorthernRockies
DEQ BURP,2019SLEWA015,NorthernRockies
DEQ BURP,2019SLEWA016,NorthernRockies
DEQ BURP,2019SLEWA017,NorthernRockies
DEQ BURP,2019SLEWA018,NorthernRockies
DEQ BURP,2019SLEWA019,NorthernRockies
DEQ BURP,2019SLEWA020,NorthernRockies
DEQ BURP,2019SLEWA021,NorthernRockies
DEQ BURP,2019SLEWA022,NorthernRockies
DEQ BURP,2019SLEWA023,NorthernRockies
DEQ BURP,2019SLEWA024,NorthernRockies
DEQ BURP,2019SLEWA025,NorthernRockies
DEQ BURP,2019SLEWA026,NorthernRockies
DEQ BURP,2019SLEWA027,NorthernRockies
DEQ BURP,2019SLEWA028,NorthernRockies
DEQ BURP,2019SLEWA029,NorthernRockies
DEQ BURP,2019SLEWA030,NorthernRockies
DEQ BURP,2019SLEWA031,NorthernRockies
DEQ BURP,2019SLEWA032,NorthernRockies
DEQ BURP,2019SLEWA033,NorthernRockies
DEQ BURP,2019SLEWA034,NorthernRockies
DEQ BURP,2019SLEWA035,NorthernRockies
DEQ BURP,2019SLEWA036,NorthernRockies
DEQ BURP,2019SLEWA037,NorthernRockies
DEQ BURP,2019SLEWA038,NorthernRockies
DEQ BURP,2019SLEWA039,NorthernRockies
DEQ BURP,2019SLEWA040,NorthernRockies
DEQ BURP,2019SLEWA041,NorthernRockies
DEQ BURP,2019SLEWA042,NorthernRockies
DEQ BURP,2019SLEWA043,NorthernRockies
DEQ BURP,2019SPOCA001,NorthernXericBasin
DEQ BURP,2019SPOCA002,NorthernXericBasin
DEQ BURP,2019SPOCA003,NorthernXericBasin
DEQ BURP,2019SPOCA004,SouthernRockies
DEQ BURP,2019SPOCA005,SouthernRockies
DEQ BURP,2019SPOCA006,SouthernRockies
DEQ BURP,2019SPOCA007,SouthernRockies
DEQ BURP,2019SPOCA008,SouthernRockies
DEQ BURP,2019SPOCA009,NorthernRockies
DEQ BURP,2019SPOCA010,NorthernRockies
DEQ BURP,2019SPOCA011,NorthernRockies
DEQ BURP,2019SPOCA012,NorthernRockies
DEQ BURP,2019SPOCA013,NorthernRockies
DEQ BURP,2019SPOCA014,NorthernRockies
DEQ BURP,2019SPOCA015,NorthernXericBasin
DEQ BURP,2019SPOCA016,NorthernXericBasin
DEQ BURP,2019SPOCA017,SouthernXericBasin
DEQ BURP,2019SPOCA018,EasternXericBasin
DEQ BURP,2019SPOCA019,NorthernRockies
DEQ BURP,2019SPOCA020,NorthernXericBasin
DEQ BURP,2019SPOCA021,NorthernRockies
DEQ BURP,2019SPOCA022,NorthernXericBasin
DEQ BURP,2019SPOCA023,NorthernXericBasin
DEQ BURP,2019SPOCA024,SouthernXericBasin
DEQ BURP,2019SPOCA025,NorthernXericBasin
DEQ BURP,2019SPOCA026,SouthernRockies
DEQ BURP,2019SPOCA027,NorthernRockies
DEQ BURP,2019SPOCA028,NorthernRockies
DEQ BURP,2019SPOCA029,NorthernXericBasin
DEQ BURP,2019SPOCA030,NorthernXericBasin
DEQ BURP,2019SPOCA031,NorthernXericBasin
DEQ BURP,2019SPOCA032,NorthernRockies
DEQ BURP,2019SPOCA033,SouthernRockies
DEQ BURP,2019SPOCA034,SouthernRockies
DEQ BURP,2019SPOCA035,SouthernRockies
DEQ BURP,2019SPOCA036,SouthernRockies
DEQ BURP,2019SPOCA037,SouthernRockies
DEQ BURP,2019SPOCA038,NorthernXericBasin
DEQ BURP,2019SPOCA039,NorthernXericBasin
DEQ BURP,2019SPOCA040,SouthernXericBasin
DEQ BURP,2019SPOCA041,NorthernRockies
DEQ BURP,2019SPOCA042,NorthernRockies
DEQ BURP,2019SPOCA043,NorthernRockies
DEQ BURP,2019SPOCA044,NorthernRockies
DEQ BURP,2019SPOCA045,NorthernRockies
DEQ BURP,2019SPOCA046,NorthernXericBasin
DEQ BURP,2019SPOCA047,NorthernRockies
DEQ BURP,2019SPOCA048,SouthernRockies
DEQ BURP,2019SPOCA049,SouthernRockies
DEQ BURP,2019SPOCA050,SouthernRockies
DEQ BURP,2019SPOCA051,SouthernRockies
DEQ BURP,2019SPOCA052,NorthernXericBasin
DEQ BURP,2019STWFA001,NorthernXericBasin
DEQ BURP,2019STWFA002,NorthernXericBasin
DEQ BURP,2019STWFA003,NorthernRockies
DEQ BURP,2019STWFA004,NorthernXericBasin
DEQ BURP,2019STWFA005,NorthernXericBasin
DEQ BURP,2019STWFA006,NorthernXericBasin
DEQ BURP,2019STWFA007,NorthernXericBasin
DEQ BURP,2019STWFA008,NorthernXericBasin
DEQ BURP,2019STWFA009,NorthernXericBasin
DEQ BURP,2019STWFA010,NorthernXericBasin
DEQ BURP,2019STWFA011,NorthernXericBasin
DEQ BURP,2019STWFA012,NorthernXericBasin
DEQ BURP,2019STWFA013,NorthernRockies
DEQ BURP,2019STWFA014,NorthernRockies
DEQ BURP,2019STWFA015,NorthernXericBasin
DEQ BURP,2019STWFA016,NorthernXericBasin
DEQ BURP,2019STWFA017,NorthernXericBasin
DEQ BURP,2019STWFA018,NorthernXericBasin
DEQ BURP,2019STWFA019,NorthernXericBasin
DEQ BURP,2019STWFA020,NorthernXericBasin
DEQ BURP,2019STWFA021,NorthernXericBasin
DEQ BURP,2019STWFA022,NorthernXericBasin
DEQ BURP,2019STWFA023,NorthernXericBasin
DEQ BURP,2019STWFA024,NorthernXericBasin
DEQ BURP,2019STWFA024,NorthernXericBasin
DEQ BURP,2019STWFA025,NorthernXericBasin
DEQ BURP,2019STWFA026,NorthernXericBasin
DEQ BURP,2019STWFA027,NorthernXericBasin
DEQ BURP,2019STWFA028,NorthernXericBasin
DEQ BURP,2019STWFA029,NorthernXericBasin
DEQ BURP,2019STWFA029,NorthernXericBasin
DEQ BURP,2019STWFA030,NorthernXericBasin
DEQ BURP,2019STWFA031,NorthernXericBasin
DEQ BURP,2019STWFA032,NorthernXericBasin
DEQ BURP,2019STWFA033,NorthernRockies
DEQ BURP,2019STWFA034,NorthernRockies
DEQ BURP,2019STWFA035,NorthernRockies
DEQ BURP,2019STWFA036,NorthernXericBasin
DEQ BURP,2019STWFA037,NorthernXericBasin
DEQ BURP,2019STWFA038,NorthernXericBasin
DEQ BURP,2019STWFA039,NorthernRockies
DEQ BURP,2019STWFA040,NorthernRockies
DEQ BURP,2019STWFA041,NorthernRockies
DEQ BURP,2019STWFA042,NorthernRockies
DEQ BURP,2019STWFA043,NorthernRockies
DEQ BURP,2019STWFA044,NorthernRockies
DEQ BURP,2019STWFA045,NorthernRockies
DEQ BURP,2019STWFA046,NorthernRockies
DEQ BURP,2019STWFA047,NorthernRockies
DEQ BURP,2019STWFA048,NorthernRockies
DEQ BURP,2019STWFA049,NorthernRockies
DEQ BURP,2019STWFA050,NorthernRockies
DEQ BURP,2019STWFA051,NorthernRockies
DEQ BURP,2019STWFA052,NorthernRockies
DEQ BURP,2019STWFA053,NorthernRockies
DEQ BURP,2019STWFA054,NorthernRockies
DEQ BURP,2019STWFA055,NorthernRockies
DEQ BURP,2019STWFA056,NorthernRockies
DEQ BURP,2019STWFA057,NorthernRockies
DEQ BURP,2019STWFA058,NorthernRockies
DEQ BURP,2019STWFA059,NorthernXericBasin
DEQ BURP,2019STWFA060,NorthernXericBasin
DEQ BURP,2019STWFA061,NorthernXericBasin
DEQ BURP,2019STWFA062,NorthernXericBasin
DEQ BURP,2019STWFA063,NorthernXericBasin
DEQ BURP,2019STWFA064,NorthernRockies
DEQ BURP,2019STWFA065,NorthernRockies
DEQ BURP,2021SBOIA001,NorthernXericBasin
DEQ BURP,2021SBOIA002,NorthernXericBasin
