BURPID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,Dominant Habitat Type,Instream Cover Score,Instream Cover Scale,Embeddedness (Riffles) Score,Embeddedness (Riffles) Scale,Channel Shape Score,Channel Shape Scale,Disruptive Pressures Score,Disruptive Pressures Scale,Zone Of Influence Score,Zone Of Influence Scale,Pool Substrate Characteristic Score,Pool Substrate Characteristic Scale,Pool Variability Score,Pool Variability Scale,Silt/Sand (? 2.5 mm) - Wet Fines/Wet Total %,Silt/Sand (? 2.5 mm) - Dry Fines/Dry Total %,Silt/Sand (? 2.5 mm) - All Fines/All Total Total %,Silt/Sand/VFP (? 6 mm) - Wet Fines/Wet Total %,Silt/Sand/VFP (? 6 mm) - Dry Fines/Dry Total %,Silt/Sand/VFP (? 6 mm) - All Fines/All Total %
2021SCDAA039,UNT to Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA040,East Fork Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA041,UNT to Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA042,West Fork Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA043,Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA044,UNT to Priest River,17010215,Priest,Panhandle,ID17010215PN005_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA045,UNT to Kalispell Creek,17010215,Priest,Panhandle,ID17010215PN024_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA047,UNT to Hanna Flats,17010215,Priest,Panhandle,ID17010215PN024_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA048,Hazard Creek,17010215,Priest,Panhandle,ID17010215PN024_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA049,UNT to Priest River,17010215,Priest,Panhandle,ID17010215PN005_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA050,UNT to Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA051,UNT to Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA052,UNT to Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA053,UNT to Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA054,UNT to Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA055,Beaver Creek,17010215,Priest,Panhandle,ID17010215PN020_03,Riffle/Run,17,0 to 20,18,0 to 20,8,0 to 15,10,0 to 10,9,0 to 10,15,0 to 20,15,0 to 20,0,5.13,1.08,3.42,10.26,4.86
2021SCDAA056,Beaver Creek,17010215,Priest,Panhandle,ID17010215PN020_02,Riffle/Run,18,0 to 20,19,0 to 20,7,0 to 15,9,0 to 10,10,0 to 10,17,0 to 20,18,0 to 20,0,12.12,2.42,0.76,18.18,4.24
2021SCDAA057,Granite Creek,17010215,Priest,Panhandle,ID17010215PN022_04,Riffle/Run,18,0 to 20,19,0 to 20,7,0 to 15,9,0 to 10,9,0 to 10,20,0 to 20,19,0 to 20,0.74,41.67,6.88,1.47,45.83,8.13
2021SCDAA058,Blacktail Creek,17010215,Priest,Panhandle,ID17010215PN022_02,Riffle/Run,17,0 to 20,16,0 to 20,8,0 to 15,9,0 to 10,8,0 to 10,16,0 to 20,10,0 to 20,8.96,48.48,16.77,14.93,48.48,21.56
2021SCDAA059,Packer Creek,17010215,Priest,Panhandle,ID17010215PN022_02,Riffle/Run,19,0 to 20,18,0 to 20,8,0 to 15,10,0 to 10,9,0 to 10,18,0 to 20,19,0 to 20,6.21,70,13.94,11.03,70,18.18
2021SCDAA060,Kalispell Creek,17010215,Priest,Panhandle,ID17010215PN024_03,Riffle/Run,18,0 to 20,10,0 to 20,8,0 to 15,9,0 to 10,9,0 to 10,18,0 to 20,19,0 to 20,7.64,23.53,9.32,9.03,23.53,10.56
2021SCDAA061,Zero Creek,17010215,Priest,Panhandle,ID17010215PN022_02,Riffle/Run,18,0 to 20,18,0 to 20,10,0 to 15,10,0 to 10,10,0 to 10,17,0 to 20,18,0 to 20,0,25,3.28,1.26,25,4.37
2021SCDAA062,Lamb Creek,17010215,Priest,Panhandle,ID17010215PN025_02,Riffle/Run,18,0 to 20,3,0 to 20,11,0 to 15,9,0 to 10,9,0 to 10,13,0 to 20,10,0 to 20,29.17,90.57,47.98,36.67,92.45,53.76
2021SCDAA063,Binarch Creek,17010215,Priest,Panhandle,ID17010215PN026_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA064,Lamb Creek,17010215,Priest,Panhandle,ID17010215PN025_02,Glide/Pool,11,0 to 20,2,0 to 20,10,0 to 15,5,0 to 10,3,0 to 10,8,0 to 20,12,0 to 20,20.27,100,24.36,41.89,100,44.87
2021SCDAA065,Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_04,Glide/Pool,12,0 to 20,4,0 to 20,7,0 to 15,10,0 to 10,8,0 to 10,7,0 to 20,11,0 to 20,52.26,100,57.59,68.34,100,71.88
2021SCDAA066,Binarch Creek,17010215,Priest,Panhandle,ID17010215PN026_02,Riffle/Run,14,0 to 20,16,0 to 20,9,0 to 15,7,0 to 10,9,0 to 10,17,0 to 20,10,0 to 20,4.76,5.26,4.82,6.12,5.26,6.02
2021SCDAA067,Quartz Creek,17010215,Priest,Panhandle,ID17010215PN029_03,Riffle/Run,17,0 to 20,16,0 to 20,9,0 to 15,9,0 to 10,9,0 to 10,18,0 to 20,12,0 to 20,9.29,37.84,14.09,16.39,54.05,22.73
2021SCDAA068,Moores Creek,17010215,Priest,Panhandle,ID17010215PN031_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA070,Upper West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN027_03,Glide/Pool,14,0 to 20,5,0 to 20,12,0 to 15,10,0 to 10,9,0 to 10,16,0 to 20,18,0 to 20,10.27,50,17.05,47.26,66.67,50.57
2021SCDAA071,Lower West Branch Priest River,17010215,Priest,Panhandle,ID17010215PN030_04,Riffle/Run,11,0 to 20,18,0 to 20,12,0 to 15,10,0 to 10,9,0 to 10,13,0 to 20,16,0 to 20,20,82.35,25.82,21.21,82.35,26.92
2021SCDAA072,Morris Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN013_02,Riffle/Run,18,0 to 20,19,0 to 20,7,0 to 15,10,0 to 10,9,0 to 10,18,0 to 20,20,0 to 20,0,0,0,0,0,0
2021SCDAA073,Wellington Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN020_02,Riffle/Run,19,0 to 20,18,0 to 20,10,0 to 15,10,0 to 10,9,0 to 10,19,0 to 20,20,0 to 20,0.52,3.33,0.89,4.12,3.33,4.02
2021SCDAA074,Wellington Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN020_02,Riffle/Run,19,0 to 20,18,0 to 20,8,0 to 15,10,0 to 10,9,0 to 10,17,0 to 20,20,0 to 20,0,0,0,3.62,2.13,3.24
2021SCDAA075,UNT to Wellington Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN020_02,Riffle/Run,19,0 to 20,19,0 to 20,7,0 to 15,10,0 to 10,9,0 to 10,16,0 to 20,18,0 to 20,0,3.13,0.53,3.87,9.38,4.81
2021SCDAA076,Porcupine Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN016_02,Riffle/Run,17,0 to 20,18,0 to 20,7,0 to 15,10,0 to 10,9,0 to 10,17,0 to 20,18,0 to 20,0,0,0,0.86,0,0.56
2021SCDAA077,East Fork Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN014_02,Riffle/Run,18,0 to 20,18,0 to 20,5,0 to 15,10,0 to 10,9,0 to 10,18,0 to 20,19,0 to 20,0,0,0,0.67,0,0.54
2021SCDAA078,Savage Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN015_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SCDAA079,Lightning Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN017_03,Riffle/Run,18,0 to 20,18,0 to 20,6,0 to 15,9,0 to 10,9,0 to 10,16,0 to 20,20,0 to 20,0,4.35,1.76,0,4.35,1.76
2021SCDAA080,Gordon Creek,17010213,Lower Clark Fork,Panhandle,ID17010213PN019_02,Riffle/Run,17,0 to 20,17,0 to 20,9,0 to 15,10,0 to 10,9,0 to 10,19,0 to 20,18,0 to 20,0,3.45,0.62,0,3.45,0.62
2021SIDFA001,West Fork Indian Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK005_02,Riffle/Run,11,0 to 20,8,0 to 20,5,0 to 15,4,0 to 10,6,0 to 10,11,0 to 20,5,0 to 20,10.16,91.11,31.21,16.41,91.11,35.84
2021SIDFA002,Webber Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK017_02,Riffle/Run,12,0 to 20,12,0 to 20,10,0 to 15,9,0 to 10,8,0 to 10,11,0 to 20,8,0 to 20,14.49,93.55,28.99,21.01,93.55,34.32
2021SIDFA003,Warm Springs Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK020_02,Riffle/Run,10,0 to 20,5,0 to 20,12,0 to 15,9,0 to 10,8,0 to 10,5,0 to 20,15,0 to 20,45.93,100,53.21,50.37,100,57.05
2021SIDFA004,"Bull Pen, The",17040215,Medicine Lodge,Upper Snake,ID17040215SK012_02,Riffle/Run,13,0 to 20,12,0 to 20,5,0 to 15,5,0 to 10,7,0 to 10,11,0 to 20,5,0 to 20,20,94.44,36.14,33.85,94.44,46.99
2021SIDFA005,Cold Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK011_02,Riffle/Run,13,0 to 20,11,0 to 20,6,0 to 15,4,0 to 10,6,0 to 10,12,0 to 20,14,0 to 20,34.15,100,47.74,34.96,100,48.39
2021SIDFA006,Medicine Lodge Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK006_04,Riffle/Run,16,0 to 20,6,0 to 20,6,0 to 15,5,0 to 10,4,0 to 10,13,0 to 20,15,0 to 20,26.29,100,34.85,36,100,43.43
2021SIDFA007,Tenmile Creek,17060204,Lemhi,Salmon,ID17060204SL047_02,Riffle/Run,5,0 to 20,11,0 to 20,7,0 to 15,5,0 to 10,3,0 to 10,8,0 to 20,7,0 to 20,22.22,94.59,39.61,25.64,94.59,42.21
2021SIDFA008,Tenmile Creek,17060204,Lemhi,Salmon,ID17060204SL047_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA009,Eighteenmile Creek,17060204,Lemhi,Salmon,ID17060204SL043_03,Riffle/Run,15,0 to 20,15,0 to 20,6,0 to 15,3,0 to 10,6,0 to 10,9,0 to 20,10,0 to 20,26.03,84.62,34.88,41.78,84.62,48.26
2021SIDFA010,Basin Creek,17060204,Lemhi,Salmon,ID17060204SL010_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA011,Yearian Creek,17060204,Lemhi,Salmon,ID17060204SL055b_03,Riffle/Run,16,0 to 20,10,0 to 20,5,0 to 15,5,0 to 10,8,0 to 10,16,0 to 20,13,0 to 20,9.33,75,17.06,20,80,27.06
2021SIDFA012,East Fork Hayden Creek,17060204,Lemhi,Salmon,ID17060204SL023_02,Riffle/Run,17,0 to 20,12,0 to 20,6,0 to 15,9,0 to 10,8,0 to 10,14,0 to 20,16,0 to 20,8.61,55.56,15.73,9.27,55.56,16.29
2021SIDFA013,Ford Creek,17060204,Lemhi,Salmon,ID17060204SL016_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA014,Stroud Creek,17060204,Lemhi,Salmon,ID17060204SL028_02,Riffle/Run,15,0 to 20,11,0 to 20,8,0 to 15,7,0 to 10,7,0 to 10,16,0 to 20,18,0 to 20,12.34,64,19.55,16.88,64,23.46
2021SIDFA015,Sand Creek,17040203,Lower Henrys,Upper Snake,ID17040203SK013_04,Glide/Pool,6,0 to 20,5,0 to 20,8,0 to 15,6,0 to 10,6,0 to 10,6,0 to 20,11,0 to 20,59.7,100,66.04,61.19,100,67.3
2021SIDFA016,Porcupine Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK007_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA017,Lucky Dog Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK022_02,Glide/Pool,15,0 to 20,16,0 to 20,10,0 to 15,7,0 to 10,7,0 to 10,11,0 to 20,13,0 to 20,22.88,100,32.18,55.56,100,60.92
2021SIDFA018,Sawtell Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK025_02a,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA019,Timber Creek,17040202,Upper Henrys,Upper Snake,ID17040202SK035_03,Glide/Pool,11,0 to 20,11,0 to 20,10,0 to 15,9,0 to 10,8,0 to 10,10,0 to 20,8,0 to 20,33.81,100,49.45,41.73,100,55.49
2021SIDFA020,Bear Gulch,17040214,Beaver-Camas,Upper Snake,ID17040214SK012_02,Riffle/Run,11,0 to 20,10,0 to 20,6,0 to 15,5,0 to 10,6,0 to 10,12,0 to 20,10,0 to 20,29.01,100,42.94,33.59,100,46.63
2021SIDFA021,Saw Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK009_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA022,East Camas Creek,17040214,Beaver-Camas,Upper Snake,ID17040214SK011_03,Riffle/Run,16,0 to 20,10,0 to 20,6,0 to 15,10,0 to 10,10,0 to 10,15,0 to 20,10,0 to 20,9.27,81.82,22.28,21.19,84.85,32.61
2021SIDFA023,Fish Creek,17040104,Palisades,Upper Snake,ID17040104SK021_03,Riffle/Run,15,0 to 20,5,0 to 20,4,0 to 15,3,0 to 10,6,0 to 10,11,0 to 20,15,0 to 20,61.07,54.55,60.13,63.36,54.55,62.09
2021SIDFA024,McCoy Creek,17040104,Palisades,Upper Snake,ID17040104SK015_04,Riffle/Run,11,0 to 20,6,0 to 20,5,0 to 15,6,0 to 10,6,0 to 10,11,0 to 20,16,0 to 20,5.67,91.67,18.18,5.67,91.67,18.18
2021SIDFA025,Bear Creek,17040104,Palisades,Upper Snake,ID17040104SK011_04,Riffle/Run,11,0 to 20,10,0 to 20,6,0 to 15,6,0 to 10,8,0 to 10,11,0 to 20,11,0 to 20,5.63,86.36,15.38,5.63,86.36,15.38
2021SIDFA026,Rainey Creek,17040104,Palisades,Upper Snake,ID17040104SK028_04,Riffle/Run,16,0 to 20,11,0 to 20,8,0 to 15,9,0 to 10,7,0 to 10,14,0 to 20,11,0 to 20,0.67,43.24,9.14,4.7,45.95,12.9
2021SIDFA027,Indian Creek,17040104,Palisades,Upper Snake,ID17040104SK008_02,Riffle/Run,15,0 to 20,8,0 to 20,6,0 to 15,4,0 to 10,5,0 to 10,13,0 to 20,6,0 to 20,21.58,68,33.86,38.13,74,47.62
2021SIDFA028,Falls Creek,17060202,Pahsimeroi,Salmon,ID17060202SL036_02,Riffle/Run,16,0 to 20,16,0 to 20,6,0 to 15,9,0 to 10,8,0 to 10,16,0 to 20,16,0 to 20,5.88,81.25,20.24,9.56,84.38,23.81
2021SIDFA029,Patterson Creek,17060202,Pahsimeroi,Salmon,ID17060202SL034_03,Riffle/Run,13,0 to 20,15,0 to 20,7,0 to 15,9,0 to 10,6,0 to 10,15,0 to 20,17,0 to 20,7.05,68.97,16.76,7.69,68.97,17.3
2021SIDFA030,East Fork Pahsimeroi River,17060202,Pahsimeroi,Salmon,ID17060202SL022_03,Riffle/Run,16,0 to 20,11,0 to 20,10,0 to 15,9,0 to 10,10,0 to 10,11,0 to 20,16,0 to 20,6.78,61.7,22.42,6.78,61.7,22.42
2021SIDFA031,East Fork Pahsimeroi River,17060202,Pahsimeroi,Salmon,ID17060202SL022_02,Riffle/Run,16,0 to 20,12,0 to 20,11,0 to 15,9,0 to 10,9,0 to 10,15,0 to 20,9,0 to 20,6.67,84.31,32.05,6.67,84.31,32.05
2021SIDFA032,Mill Creek,17040217,Little Lost,Upper Snake,ID17040217SK014_02,Riffle/Run,13,0 to 20,15,0 to 20,6,0 to 15,5,0 to 10,9,0 to 10,15,0 to 20,16,0 to 20,27.97,90.57,47.37,36.44,90.57,53.22
2021SIDFA033,Warm Creek,17040217,Little Lost,Upper Snake,ID17040217SK013_02,Riffle/Run,18,0 to 20,19,0 to 20,8,0 to 15,6,0 to 10,9,0 to 10,15,0 to 20,15,0 to 20,2.52,91.67,23.23,7.56,91.67,27.1
2021SIDFA034,Moffett Creek,17040217,Little Lost,Upper Snake,ID17040217SK019_02a,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA035,Big Spring Creek,17040217,Little Lost,Upper Snake,ID17040217SK003_03,Riffle/Run,16,0 to 20,5,0 to 20,4,0 to 15,7,0 to 10,4,0 to 10,15,0 to 20,13,0 to 20,60.14,100,64.67,62.84,100,67.07
2021SIDFA036,Little Lost River,17040217,Little Lost,Upper Snake,ID17040217SK009_04,Riffle/Run,14,0 to 20,7,0 to 20,5,0 to 15,8,0 to 10,7,0 to 10,16,0 to 20,15,0 to 20,9.63,44.68,18.68,11.85,48.94,21.43
2021SIDFA037,Pass Creek,17040218,Big Lost,Upper Snake,ID17040218SK009_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA038,Garden Creek,17060201,Upper Salmon,Salmon,ID17060201SL015_02,Riffle/Run,16,0 to 20,10,0 to 20,5,0 to 15,8,0 to 10,9,0 to 10,16,0 to 20,17,0 to 20,0.71,45.71,9.71,3.57,45.71,12
2021SIDFA039,Challis Creek,17060201,Upper Salmon,Salmon,ID17060201SL009_03,Riffle/Run,14,0 to 20,12,0 to 20,6,0 to 15,8,0 to 10,8,0 to 10,13,0 to 20,10,0 to 20,4.13,57.14,17.79,4.96,57.14,18.4
2021SIDFA040,Challis Creek,17060201,Upper Salmon,Salmon,ID17060201SL012_02,Riffle/Run,16,0 to 20,15,0 to 20,10,0 to 15,8,0 to 10,8,0 to 10,17,0 to 20,16,0 to 20,20.16,55.56,26.28,21.71,55.56,27.56
2021SIDFA041,Challis Creek,17060201,Upper Salmon,Salmon,ID17060201SL012_03,Riffle/Run,16,0 to 20,13,0 to 20,8,0 to 15,7,0 to 10,8,0 to 10,15,0 to 20,16,0 to 20,6.36,33.9,13.36,6.36,33.9,13.36
2021SIDFA042,White Valley Creek,17060201,Upper Salmon,Salmon,ID17060201SL009_02,Riffle/Run,17,0 to 20,17,0 to 20,8,0 to 15,7,0 to 10,7,0 to 10,13,0 to 20,8,0 to 20,1.45,59.26,17.71,10.87,61.11,25
2021SIDFA043,Bear Creek,17060201,Upper Salmon,Salmon,ID17060201SL011_02,Riffle/Run,15,0 to 20,13,0 to 20,5,0 to 15,7,0 to 10,7,0 to 10,15,0 to 20,17,0 to 20,3.79,37.04,9.43,4.55,37.04,10.06
2021SIDFA044,Little Casino Creek,17060201,Upper Salmon,Salmon,ID17060201SL091_02,Riffle/Run,16,0 to 20,11,0 to 20,5,0 to 15,7,0 to 10,6,0 to 10,12,0 to 20,14,0 to 20,40.63,91.18,51.23,43.75,91.18,53.7
2021SIDFA045,Big Casino Creek,17060201,Upper Salmon,Salmon,ID17060201SL092_02,Riffle/Run,16,0 to 20,12,0 to 20,8,0 to 15,9,0 to 10,8,0 to 10,15,0 to 20,11,0 to 20,11.2,39.29,19.89,14.4,39.29,22.1
2021SIDFA046,Rough Creek,17060201,Upper Salmon,Salmon,ID17060201SL093_02,Riffle/Run,17,0 to 20,11,0 to 20,6,0 to 15,9,0 to 10,9,0 to 10,17,0 to 20,16,0 to 20,10.53,32.26,14.21,15.79,32.26,18.58
2021SIDFA048,Bitch Creek,17040204,Teton,Upper Snake,ID17040204SK063_04,Riffle/Run,18,0 to 20,16,0 to 20,5,0 to 15,9,0 to 10,8,0 to 10,16,0 to 20,17,0 to 20,2.29,29.63,6.96,3.05,29.63,7.59
2021SIDFA049,Bear Creek,17040218,Big Lost,Upper Snake,ID17040218SK009_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA050,Grant Creek,17040218,Big Lost,Upper Snake,ID17040218SK024_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA051,Twin Bridges Creek,17040218,Big Lost,Upper Snake,ID17040218SK026_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SIDFA052,East Fork Big Lost River,17040218,Big Lost,Upper Snake,ID17040218SK039_03,Riffle/Run,11,0 to 20,10,0 to 20,8,0 to 15,4,0 to 10,8,0 to 10,8,0 to 20,11,0 to 20,12,63.16,22.34,17.33,63.16,26.6
2021SLEWA001,Johnson Creek,17060108,Palouse,Clearwater,ID17060108CL018_02,Riffle/Run,10,0 to 20,5,0 to 20,7,0 to 15,8,0 to 10,9,0 to 10,16,0 to 20,6,0 to 20,18.27,73.47,35.95,20.19,75.51,37.91
2021SLEWA002,North Fork Palouse River,17060108,Palouse,Clearwater,ID17060108CL021_02,Riffle/Run,17,0 to 20,14,0 to 20,7,0 to 15,7,0 to 10,4,0 to 10,16,0 to 20,14,0 to 20,0.8,8.57,2.5,2.4,11.43,4.38
2021SLEWA003,Mountain Gulch,17060108,Palouse,Clearwater,ID17060108CL021_02,Riffle/Run,17,0 to 20,18,0 to 20,7,0 to 15,8,0 to 10,6,0 to 10,15,0 to 20,13,0 to 20,0,17.24,6.06,3.74,22.41,10.3
2021SLEWA004,Big Sand Creek,17060108,Palouse,Clearwater,ID17060108CL020_02,Glide/Pool,12,0 to 20,6,0 to 20,11,0 to 15,9,0 to 10,9,0 to 10,4,0 to 20,9,0 to 20,52.8,77.27,55.74,64.6,77.27,66.12
2021SLEWA005,Tammany Creek,17060103,Lower Snake-Asotin,Salmon,ID17060103SL014_03,Riffle/Run,4,0 to 20,2,0 to 20,6,0 to 15,8,0 to 10,5,0 to 10,4,0 to 20,7,0 to 20,76.42,100,86.63,78.3,100,87.7
2021SLEWA006,Cedar Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL002_02d,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
2021SLEWA007,Alder Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL005_02,Riffle/Run,5,0 to 20,2,0 to 20,13,0 to 15,9,0 to 10,6,0 to 10,10,0 to 20,11,0 to 20,46.62,76.47,50,81.2,94.12,82.67
2021SLEWA008,Reeds Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL004_03,Glide/Pool,8,0 to 20,9,0 to 20,11,0 to 15,9,0 to 10,8,0 to 10,9,0 to 20,15,0 to 20,46.67,100,53.68,54.55,100,60.53
2021SLEWA009,Snake Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL003_02,Riffle/Run,17,0 to 20,14,0 to 20,6,0 to 15,9,0 to 10,8,0 to 10,14,0 to 20,16,0 to 20,11.94,53.57,19.14,15.67,53.57,22.22
