"","siteid","sitename","stream","source","lat","long","comid","siteclass","order","au","georef_ID305b_cycle","georef_notes","sed_tmdl","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","sampleid","year","sample_date","bankfull_width_m","bankfull_width_category","pct_fine","pct_fine_fraction","sample_FSBI","SMI2","SMI2_benchmark","BURP_sitescore","OE","OE_benchmark","OE_model","framework_fines_ref_benchmark","framework_FSBI_ref_benchmark","framework_SME75_benchmark","blm_fines_ref_benchmark","has_both"
"9194","PO-SS-1002","PO-SS-1002","TRIB TO N HOOPES CREEK","BLM",42.370325,-111.81432,4558980,"PPBV","1","ID16010202BR009_02",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","PRO","NorthernXericBasin","Bear River",16010202,"Middle Bear",NA,"172445","2019",2019-06-28,1.57,"< 10 m",18,"< 2 mm",65,NA,54,NA,0.75556749,0.63,"ColumbiaRiverBasin_PIBO",39.5,20,72,45,"Y"
"9195","2011SBOIA002","2011SBOIA002","UNT to Indian Creek ","DEQ BURP",42.718364,-116.788494,23362903,"PPBV","2","ID17050108SW006_02",2022,NA,"N","80j","Semiarid Uplands","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","","2011SBOIA002","2011",NA,1.46666666666667,"< 10 m",27.59,"< 2.5 mm",0,50,54,1.5,NA,NA,NA,28.3,20,90,45,"Y"
"9196","1998STWFA043","1998STWFA043","Pole Camp Creek","DEQ BURP",42.219911,-114.401655,23197582,"PPBV","2","ID17040213SK016_02",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","Other","1998STWFA043","1998",NA,3.26666666666667,"< 10 m",48.63,"< 2.5 mm",40,63,54,1.5,NA,NA,NA,28.3,20,90,45,"Y"
"9197","2002SPOCA031","2002SPOCA031","Poison Creek","DEQ BURP",43.055761,-111.719071,24482599,"PPBV","2","ID17040207SK009_02b",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","Other","2002SPOCA031","2002",NA,2.11,"< 10 m",46.95,"< 2.5 mm",5,57,54,2,NA,NA,NA,28.3,20,90,45,"Y"
"9198","2003SBOIA052","2003SBOIA052","Fivemile Creek","DEQ BURP",43.624042,-116.395602,23402425,"PPBV","3","ID17050114SW010_03",2022,NA,"Y","12a","Treasure Valley","BOI","NorthernXericBasin","Southwest",17050114,"Lower Boise","Stress","2003SBOIA052","2003",NA,3.7,"< 10 m",57.05,"< 2.5 mm",0,27,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9199","2001SPOCA003","2001SPOCA003","Grizzly Creek","DEQ BURP",42.948639,-111.806397,24479123,"PPBV","3","ID17040207SK007_03",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","Other","2001SPOCA003","2001",NA,3.11,"< 10 m",92.73,"< 2.5 mm",0,35,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9200","1997SPOCA014","1997SPOCA014","Dempsey Creek","DEQ BURP",42.56009,-112.024047,23156092,"PPBV","2","ID17040208SK017_02d",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","1997SPOCA014","1997",NA,4.93333333333333,"< 10 m",16.11,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,28.3,20,90,45,"N"
"9201","2022SLEWA006","2022SLEWA006","Paradise Creek","DEQ BURP",46.742078,-116.970801,23460013,"PPBV","2","ID17060108CL005_02",2022,NA,"Y","10h","Palouse Hills","LEW","NorthernXericBasin","Clearwater",17060108,"Palouse","","2022SLEWA006","2022",NA,1.86666666666667,"< 10 m",71.34,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,28.3,20,90,45,"N"
"9202","2006SBOIA060","2006SBOIA060","Juniper Creek","DEQ BURP",42.622043,-116.934411,23350609,"PPBV","3","ID17050107SW012_03",2022,NA,"N","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050107,"Middle Owyhee","Other","2006SBOIA060","2006",NA,4.03333333333333,"< 10 m",30.33,"< 2.5 mm",50,80,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9203","1997SIDFL066","1997SIDFL066","Morris Creek","DEQ BURP",43.950984,-111.140398,24470156,"PPBV","1","ID17040204SK065_02",2022,NA,"N","12d","Dissected Plateaus and Teton Basin","IDF","NorthernXericBasin","Upper Snake",17040204,"Teton","","1997SIDFL066","1997",NA,1.35,"< 10 m",51.19,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,39.5,20,72,45,"N"
"9204","1994STWFA012","1994STWFA012","Little Creek","DEQ BURP",42.334005,-114.283933,24491156,"PPBV","2","ID17040212SK018_02",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","","1994STWFA012","1994",NA,2.26666666666667,"< 10 m",47.01,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,28.3,20,90,45,"N"
"9205","2015SPOCA002","2015SPOCA002","Right Hand Fork Marsh Creek","DEQ BURP",42.411294,-112.005188,23157540,"PPBV","2","ID17040208SK006_02",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2015SPOCA002","2015",NA,2.5,"< 10 m",17.82,"< 2.5 mm",40,68,54,2,NA,NA,NA,28.3,20,90,45,"Y"
"9206","1997STWFA029","1997STWFA029","Mud Creek","DEQ BURP",42.6589,-114.787851,24490962,"PPBV","3","ID17040212SK010_03",2022,NA,"Y","12i","Magic Valley","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","","1997STWFA029","1997",NA,6.73333333333333,"< 10 m",19.41,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9207","2022SPOCA027","2022SPOCA027","Shingle Creek","DEQ BURP",42.429758,-111.927093,4558822,"PPBV","1","ID16010202BR014_02c",2022,NA,"N","80c","High Elevation Forests and Shrublands","POC","NorthernXericBasin","Bear River",16010202,"Middle Bear","","2022SPOCA027","2022",NA,4.33333333333333,"< 10 m",41.98,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,39.5,20,72,45,"N"
"9208","1997SBOIC017","1997SBOIC017","Little Canyon Creek","DEQ BURP",43.13885,-115.300264,23275696,"PPBV","3","ID17050101SW012_03",2022,NA,"Y","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050101,"C. J. Strike Reservoir","","1997SBOIC017","1997",NA,5.83333333333333,"< 10 m",29.19,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9209","2014SPOCA009","2014SPOCA009","Twentyfour Mile Creek","DEQ BURP",42.886066,-111.885737,23156306,"PPBV","3","ID17040208SK018_03a",2022,NA,"Y","80c","High Elevation Forests and Shrublands","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2014SPOCA009","2014",NA,2.96666666666667,"< 10 m",40.66,"< 2.5 mm",15,62,54,1.67,NA,NA,NA,23.6,20,68,45,"Y"
"9210","2005SPOCA026","2005SPOCA026","Brush Creek","DEQ BURP",43.12062,-111.870022,24479575,"PPBV","3","ID17040207SK026_03",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","Other","2005SPOCA026","2005",NA,3.66666666666667,"< 10 m",61.08,"< 2.5 mm",0,61,54,1.67,NA,NA,NA,23.6,20,68,45,"Y"
"9211","1998STWFA024","1998STWFA024","Cold Creek","DEQ BURP",42.097345,-113.927864,23185053,"PPBV","3","ID17040211SK005_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","Other","1998STWFA024","1998",NA,2.36666666666667,"< 10 m",34.94,"< 2.5 mm",70,51,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9212","2018STWFA065","2018STWFA065","Rock Creek","DEQ BURP",43.337925,-114.381248,23251839,"PPBV","3","ID17040219SK028_03",2022,NA,"Y","12c","Camas Prairie","TWF","NorthernXericBasin","Upper Snake",17040219,"Big Wood","","2018STWFA065","2018",NA,2.33333333333333,"< 10 m",74.38,"< 2.5 mm",25,61,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9213","1997STWFB041","1997STWFB041","Birch Creek","DEQ BURP",42.018877,-113.959997,23185031,"PPBV","3","ID17040211SK009_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","","1997STWFB041","1997",NA,1.7,"< 10 m",42.72,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9214","1998SPOCA092","1998SPOCA092","Little Toponce Creek","DEQ BURP",42.889934,-112.064259,23156488,"PPBV","1","ID17040208SK021_02a",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Other","1998SPOCA092","1998",NA,3.6,"< 10 m",23.03,"< 2.5 mm",65,64,54,2.5,NA,NA,NA,39.5,20,72,45,"Y"
"9215","2001SPOCA019","2001SPOCA019","Webb Creek","DEQ BURP",42.846409,-112.186773,23156590,"PPBV","2","ID17040208SK023_02c",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Other","2001SPOCA019","2001",NA,4.35,"< 10 m",23.67,"< 2.5 mm",155,70,54,3,NA,NA,NA,28.3,20,90,45,"Y"
"9216","1994STWFA013","1994STWFA013","Goose Creek","DEQ BURP",42.08244,-114.262691,23185009,"PPBV","3","ID17040211SK008_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","","1994STWFA013","1994",NA,6.23333333333333,"< 10 m",20.79,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9217","1995STWFA003","1995STWFA003","Riley Creek","DEQ BURP",42.759372,-114.85591,24492454,"PPBV","1","ID17040212SK005_02",2022,NA,"Y","12i","Magic Valley","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","","1995STWFA003","1995",NA,9.8,"< 10 m",90.63,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,39.5,20,72,45,"N"
"9218","827","128-02-I","Pine","USFS-PIBO",44.27654,-116.244181,24166752,"PPBV","2","ID17050122SW013_02",2022,NA,"N","12f","Semiarid Foothills","BRO","NorthernXericBasin","Southwest",17050122,"Payette","Managed","6171","2011",2011-07-24,4.77,"< 10 m",15.62,"< 2 mm",150,NA,54,NA,1.022524,0.78,"USFS-PIBO",28.3,20,90,45,"Y"
"9219","2022SPOCA030","2022SPOCA030","Little Blackfoot River","DEQ BURP",42.907773,-111.528766,24481077,"PPBV","3","ID17040207SK009_03",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","","2022SPOCA030","2022",NA,7.66666666666667,"< 10 m",19.88,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9220","1998STWFA040","1998STWFA040","Cottonwood Creek","DEQ BURP",42.01746,-115.850867,23288755,"PPBV","1","ID17050102SW018_02",2022,NA,"N","80a","Dissected High Lava Plateau","TWF","NorthernXericBasin","Southwest",17050102,"Bruneau","Other","1998STWFA040","1998",NA,2.56666666666667,"< 10 m",66.32,"< 2.5 mm",35,63,54,2,NA,NA,NA,39.5,20,72,45,"Y"
"9221","1999SPOCA053","1999SPOCA053","Grave Creek","DEQ BURP",43.009501,-111.903373,24479043,"PPBV","3","ID17040207SK005_03",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","Other","1999SPOCA053","1999",NA,2.86666666666667,"< 10 m",100,"< 2.5 mm",0,45,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9222","2012SPOCA010","2012SPOCA010","Crooked Creek","DEQ BURP",43.035278,-111.604786,24482593,"PPBV","3","ID17040207SK025_03b",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","","2012SPOCA010","2012",NA,2.9,"< 10 m",61.39,"< 2.5 mm",0,44,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9223","BY-LS-1036","BY-LS-1036","McMullen Creek","BLM",42.38255601,-114.3755453,24491084,"PPBV","3","ID17040212SK015_03",2022,NA,"Y","80a","Dissected High Lava Plateau","TRO","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock",NA,NA,"2022",2022-07-24,4.51,"< 10 m",42.1,"< 2 mm",NA,NA,54,NA,NA,NA,"",23.6,20,68,45,"N"
"9224","2010SDEQA2197","2010SDEQA2197","Corral Creek","DEQ BURP",42.899977,-111.730917,24479163,"PPBV","3","ID17040207SK006_03",2022,NA,"Y","80i","Sagebrush Steppe Valleys","DEQ","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","","2010SDEQA2197","2010",NA,7.33333333333333,"< 10 m",100,"< 2.5 mm",15,26,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9225","2018STWFA018","2018STWFA018","Squaw Creek","DEQ BURP",42.143917,-114.079225,23184771,"PPBV","1","ID17040211SK003_02",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","","2018STWFA018","2018",NA,0.816666666666667,"< 10 m",54.75,"< 2.5 mm",50,68,54,2,NA,NA,NA,39.5,20,72,45,"Y"
"9226","1993STWFA036","1993STWFA036","House Creek","DEQ BURP",42.119772,-114.981049,23195996,"PPBV","3","ID17040213SK005_03",2022,NA,"Y","80j","Semiarid Uplands","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","","1993STWFA036","1993",NA,0,"< 10 m",62.96,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9227","1495","177-01-IK","Shirley","USFS-PIBO",42.36932,-113.093548,23175083,"PPBV","1","ID17040210SK002_02",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","TRO","NorthernXericBasin","Upper Snake",17040210,"Raft","Managed","8688","2015",2015-06-20,1.89,"< 10 m",57.41,"< 2 mm",0,NA,54,NA,0.525073,0.78,"USFS-PIBO",39.5,20,72,45,"Y"
"9228","2021SPOCA033","2021SPOCA033","Crooked Creek","DEQ BURP",43.035238,-111.604927,24482593,"PPBV","3","ID17040207SK025_03b",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","","2021SPOCA033","2021",NA,1.86666666666667,"< 10 m",16.57,"< 2.5 mm",0,68,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9229","2006SPOCA025","2006SPOCA025","Twentyfour Mile Creek","DEQ BURP",42.849923,-111.909699,23156306,"PPBV","3","ID17040208SK018_03a",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Other","2006SPOCA025","2006",NA,1.8,"< 10 m",78.7,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9230","2002SPOCV010","2002SPOCV010","Webb Creek","DEQ BURP",42.846412,-112.186981,23156590,"PPBV","2","ID17040208SK023_02c",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Other","2002SPOCV010","2002",NA,3.96666666666667,"< 10 m",14.29,"< 2.5 mm",145,77,54,3,NA,NA,NA,28.3,20,90,45,"Y"
"9231","1503","505-02-I","Almo","USFS-PIBO",42.156136,-113.720201,23174399,"PPBV","1","ID17040210SK012_02",2022,NA,"N","80c","High Elevation Forests and Shrublands","TRO","NorthernXericBasin","Upper Snake",17040210,"Raft","Managed","2068","2005",2005-09-07,2.18,"< 10 m",0,"< 2 mm",60,NA,54,NA,0.928,0.78,"USFS-PIBO",39.5,20,72,45,"Y"
"9232","1994STWFR001","1994STWFR001","Shoshone Creek","DEQ BURP",42.127265,-114.411063,23196278,"PPBV","3","ID17040213SK016_03",2022,NA,"Y","80a","Dissected High Lava Plateau","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","","1994STWFR001","1994",NA,4.06666666666667,"< 10 m",56.52,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9233","1999SPOCA001","1999SPOCA001","Pebble Creek","DEQ BURP",42.761642,-112.110861,23156252,"PPBV","1","ID17040208SK022_02a",2022,NA,"N","80c","High Elevation Forests and Shrublands","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Reference","1999SPOCA001","1999",NA,4.56666666666667,"< 10 m",14.29,"< 2.5 mm",145,75,54,3,NA,NA,NA,39.5,20,72,45,"Y"
"9234","1999STWFA007","1999STWFA007","Flat Canyon Creek","DEQ BURP",42.252317,-113.665368,23174199,"PPBV","3","ID17040210SK007_03",2022,NA,"Y","80c","High Elevation Forests and Shrublands","TWF","NorthernXericBasin","Upper Snake",17040210,"Raft","Other","1999STWFA007","1999",NA,3.25,"< 10 m",38.59,"< 2.5 mm",70,61,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9235","2003SCDAA002","2003SCDAA002","South Fork Hangman Creek","DEQ BURP",47.066759,-116.785811,23018858,"PPBV","1","ID17010306PN001_02",2022,NA,"Y","10h","Palouse Hills","CDA","NorthernXericBasin","Panhandle",17010306,"Hangman","Other","2003SCDAA002","2003",NA,2.8,"< 10 m",37.44,"< 2.5 mm",5,68,54,2.5,NA,NA,NA,39.5,20,72,45,"Y"
"9236","2019STWFA017","2019STWFA017","Shoshone Creek","DEQ BURP",42.048459,-114.441747,23196262,"PPBV","5","ID17040213SK013_04",2022,NA,"Y","80a","Dissected High Lava Plateau","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","","2019STWFA017","2019",NA,8.16666666666667,"< 10 m",72.34,"< 2.5 mm",15,59,54,1.67,NA,NA,NA,18.2,20,53,45,"Y"
"9237","2017SPOCA025","2017SPOCA025","City Creek","DEQ BURP",42.837644,-112.468628,23155848,"PPBV","1","ID17040208SK002_02",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2017SPOCA025","2017",NA,1.9,"< 10 m",16.88,"< 2.5 mm",90,70,54,2.5,NA,NA,NA,39.5,20,72,45,"Y"
"9238","2007SPOCB035","2007SPOCB035","Grave Creek","DEQ BURP",42.989223,-111.894593,24479057,"PPBV","3","ID17040207SK005_03",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040207,"Blackfoot","Reference","2007SPOCB035","2007",NA,1.23333333333333,"< 10 m",48.21,"< 2.5 mm",0,50,54,1.5,NA,NA,NA,23.6,20,68,45,"Y"
"9239","1997STWFA060","1997STWFA060","Big Cottonwood Creek","DEQ BURP",42.294325,-114.022422,23185149,"PPBV","3","ID17040211SK001_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","","1997STWFA060","1997",NA,4.01666666666667,"< 10 m",22.94,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9240","2017SPOCA050","2017SPOCA050","South Fork Reese Creek","DEQ BURP",42.427338,-112.276422,23157122,"PPBV","1","ID17040208SK006_02",2022,NA,"N","80c","High Elevation Forests and Shrublands","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2017SPOCA050","2017",NA,2.03333333333333,"< 10 m",19.62,"< 2.5 mm",65,75,54,3,NA,NA,NA,39.5,20,72,45,"Y"
"9241","2004SDEQA013","2004SDEQA013","Little Piney Creek","DEQ BURP",42.071955,-114.255294,23184995,"PPBV","3","ID17040211SK008_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","DEQ","NorthernXericBasin","Upper Snake",17040211,"Goose","Other","2004SDEQA013","2004",NA,3.03333333333333,"< 10 m",30.38,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,23.6,20,68,45,"N"
"9242","2003STWFA033","2003STWFA033","Almo Creek","DEQ BURP",42.153494,-113.672821,23174391,"PPBV","2","ID17040210SK012_02",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040210,"Raft","Other","2003STWFA033","2003",NA,5.56666666666667,"< 10 m",10.71,"< 2.5 mm",145,76,54,3,NA,NA,NA,28.3,20,90,45,"Y"
"9243","2021STWFA033","2021STWFA033","Shoshone Creek","DEQ BURP",42.014518,-114.445436,23196202,"PPBV","5","ID17040213SK011_04",2022,NA,"Y","80a","Dissected High Lava Plateau","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","","2021STWFA033","2021",NA,5.38333333333333,"< 10 m",34.97,"< 2.5 mm",45,63,54,2.33,NA,NA,NA,18.2,20,53,45,"Y"
"9244","2005STWFA038","2005STWFA038","UNT to North Fork Salmon Falls Creek","DEQ BURP",42.007511,-114.889159,23198318,"PPBV","1","ID17040213SK010_02",2022,NA,"N","80j","Semiarid Uplands","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","Reference","2005STWFA038","2005",NA,1.16666666666667,"< 10 m",41.06,"< 2.5 mm",35,65,54,2,NA,NA,NA,39.5,20,72,45,"Y"
"9245","2005STWFA041","2005STWFA041","Fourth Fork Rock Creek","DEQ BURP",42.19176,-114.285532,24491180,"PPBV","1","ID17040212SK018_02",2022,NA,"N","80c","High Elevation Forests and Shrublands","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","Other","2005STWFA041","2005",NA,1.06666666666667,"< 10 m",33.65,"< 2.5 mm",40,59,54,2,NA,NA,NA,39.5,20,72,45,"Y"
"9246","3082","177-22-K","Lakefork","USFS-PIBO",42.339672,-113.044519,23174753,"PPBV","3","ID17040210SK022_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TRO","NorthernXericBasin","Upper Snake",17040210,"Raft","Managed","8830","2015",2015-06-21,3.51,"< 10 m",73.56,"< 2 mm",NA,NA,54,NA,NA,0.78,"USFS-PIBO",23.6,20,68,45,"N"
"9247","1998SBOIB009","1998SBOIB009","Louse Creek","DEQ BURP",42.934697,-116.868169,23360665,"PPBV","3","ID17050108SW018_03",2022,NA,"N","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","Other","1998SBOIB009","1998",NA,6.8,"< 10 m",21.74,"< 2.5 mm",105,70,54,3,NA,NA,NA,23.6,20,68,45,"Y"
"9248","2015STWFA012","2015STWFA012","Birch Creek","DEQ BURP",42.024794,-113.967954,23185031,"PPBV","3","ID17040211SK009_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","","2015STWFA012","2015",NA,2.12333333333333,"< 10 m",58.58,"< 2.5 mm",0,71,54,2,NA,NA,NA,23.6,20,68,45,"Y"
"9249","2021SSTOA010","2021SSTOA010","Fall Creek","DEQ BURP",42.625559,-113.08534,23162827,"PPBV","3","ID17040209SK007_03",2022,NA,"N","12g","Eastern Snake River Basalt Plains","STO","NorthernXericBasin","Upper Snake",17040209,"Lake Walcott","","2021SSTOA010","2021",NA,6.53333333333333,"< 10 m",53.89,"< 2.5 mm",10,44,54,1.67,NA,NA,NA,23.6,20,68,45,"Y"
"9250","1994STWFA022","1994STWFA022","Big Cottonwood Creek","DEQ BURP",42.173604,-114.152605,23185665,"PPBV","1","ID17040211SK001_02",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040212,"Upper Snake-Rock","","1994STWFA022","1994",NA,5.66666666666667,"< 10 m",38.79,"< 2.5 mm",NA,NA,54,NA,NA,NA,NA,39.5,20,72,45,"N"
"9251","1998SPOCA045","1998SPOCA045","Meadow Brook Creek","DEQ BURP",42.214428,-112.738534,1185053,"PPBV","3","ID16020309BR003_02a",2022,NA,"Y","80i","Sagebrush Steppe Valleys","POC","NorthernXericBasin","Bear River",16020309,"Curlew Valley","Other","1998SPOCA045","1998",NA,3.8,"< 10 m",100,"< 2.5 mm",0,40,54,1,NA,NA,NA,23.6,20,68,45,"Y"
"9252","2019SPOCA052","2019SPOCA052","West Fork Mink Creek","DEQ BURP",42.724308,-112.425361,23156796,"PPBV","2","ID17040208SK004_02b",2022,NA,"N","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2019SPOCA052","2019",NA,2.96666666666667,"< 10 m",36.63,"< 2.5 mm",75,82,54,2.33,NA,NA,NA,28.3,20,90,45,"Y"
"9253","2001SPOCA021","2001SPOCA021","Hawkins Creek","DEQ BURP",42.53021,-112.339689,23156002,"PPBV","2","ID17040208SK013_02a",2022,NA,"Y","80b","Semiarid Hills and Low Mountains","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","Stress","2001SPOCA021","2001",NA,1.8,"< 10 m",68.55,"< 2.5 mm",15,50,54,1.5,NA,NA,NA,28.3,20,90,45,"Y"
"9254","BY-LS-1018","BY-LS-1018","Cold Creek","BLM",42.10734819,-113.8906862,23185055,"PPBV","3","ID17040211SK005_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TRO","NorthernXericBasin","Upper Snake",17040211,"Goose",NA,"178538","2021",2021-06-25,2.88,"< 10 m",48.6,"< 2 mm",25,NA,54,NA,0.537138,0.63,"ColumbiaRiverBasin_PIBO",23.6,20,68,45,"Y"
"9255","2002STWFA025","2002STWFA025","China Creek","DEQ BURP",42.059313,-114.774486,23196112,"PPBV","3","ID17040213SK008_03",2022,NA,"Y","80a","Dissected High Lava Plateau","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","Other","2002STWFA025","2002",NA,2.83333333333333,"< 10 m",64.46,"< 2.5 mm",5,55,54,1.5,NA,NA,NA,23.6,20,68,45,"Y"
"9256","2021STWFA027","2021STWFA027","Trout Creek","DEQ BURP",42.023935,-114.168949,23184927,"PPBV","2","ID17040211SK007_03",2022,NA,"N","80b","Semiarid Hills and Low Mountains","TWF","NorthernXericBasin","Upper Snake",17040211,"Goose","","2021STWFA027","2021",NA,2.75,"< 10 m",64.97,"< 2.5 mm",15,47,54,1.33,NA,NA,NA,28.3,20,90,45,"Y"
"9257","2002STWFA030","2002STWFA030","Rocky Canyon Creek","DEQ BURP",42.021802,-114.88286,23198232,"PPBV","1","ID17040213SK010_02",2022,NA,"N","80j","Semiarid Uplands","TWF","NorthernXericBasin","Upper Snake",17040213,"Salmon Falls","Other","2002STWFA030","2002",NA,2.25,"< 10 m",27.86,"< 2.5 mm",45,59,54,2.33,NA,NA,NA,39.5,20,72,45,"Y"
"9258","2013SLEWA031","2013SLEWA031","South Fork Palouse River","DEQ BURP",46.713738,-117.022974,23459961,"PPBV","3","ID17060108CL002_03",2022,NA,"Y","10h","Palouse Hills","LEW","NorthernXericBasin","Clearwater",17060108,"Palouse","","2013SLEWA031","2013",NA,3.83333333333333,"< 10 m",92.68,"< 2.5 mm",10,46,54,1.67,NA,NA,NA,23.6,20,68,45,"Y"
"9259","2021SPOCA031","2021SPOCA031","Pebble Creek","DEQ BURP",42.769616,-112.100042,23156252,"PPBV","1","ID17040208SK022_02a",2022,NA,"N","80c","High Elevation Forests and Shrublands","POC","NorthernXericBasin","Upper Snake",17040208,"Portneuf","","2021SPOCA031","2021",NA,3.53333333333333,"< 10 m",11.45,"< 2.5 mm",95,72,54,3,NA,NA,NA,39.5,20,72,45,"Y"
