"","siteid","sitename","stream","source","lat","long","comid","au","order","georef_ID305b_cycle","georef_notes","sed_tmdl","siteclass","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","AIM_OE_model","AIM_Evaluation_ID"
"12644","2021SCDAA075","2021SCDAA075","UNT to Wellington Creek","DEQ BURP",48.2954,-116.1901,22977726,"ID17010213PN020_02","1","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12645","2021SCDAA076","2021SCDAA076","Porcupine Creek","DEQ BURP",48.266172,-116.127886,22977748,"ID17010213PN016_02","2","2022",NA,"N","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12646","2021SCDAA077","2021SCDAA077","East Fork Creek","DEQ BURP",48.249728,-116.089735,22977180,"ID17010213PN014_02","2","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12647","2021SCDAA078","2021SCDAA078","Savage Creek","DEQ BURP",48.24706,-116.09655,22977458,"ID17010213PN015_02","2","2022",NA,"N","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12648","2021SCDAA079","2021SCDAA079","Lightning Creek","DEQ BURP",48.292227,-116.161752,22977204,"ID17010213PN017_03","3","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12649","2021SCDAA080","2021SCDAA080","Gordon Creek","DEQ BURP",48.38332,-116.15819,22977694,"ID17010213PN019_02","1","2022",NA,"Y","Mountains","15q","Purcell-Cabinet-North Bitterroot Mountains","CDA","NorthernRockies","Panhandle",17010213,"Lower Clark Fork","",NA,NA
"12650","2021SIDFA001","2021SIDFA001","West Fork Indian Creek","DEQ BURP",44.404198,-112.443014,23227758,"ID17040215SK005_02","2","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12651","2021SIDFA002","2021SIDFA002","Webber Creek","DEQ BURP",44.361011,-112.656791,23227844,"ID17040215SK017_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12652","2021SIDFA003","2021SIDFA003","Warm Springs Creek","DEQ BURP",44.242495,-112.648969,23228156,"ID17040215SK020_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12653","2021SIDFA004","2021SIDFA004","Bull Pen, The","DEQ BURP",44.442897,-112.590887,23227944,"ID17040215SK012_02","1","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12654","2021SIDFA005","2021SIDFA005","Cold Creek","DEQ BURP",44.411457,-112.655986,23227972,"ID17040215SK011_02","2","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12655","2021SIDFA006","2021SIDFA006","Medicine Lodge Creek","DEQ BURP",44.312719,-112.55354,23227782,"ID17040215SK006_04","4","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040215,"Medicine Lodge","",NA,NA
"12656","2021SIDFA007","2021SIDFA007","Tenmile Creek","DEQ BURP",44.585334,-113.203396,23513126,"ID17060204SL047_02","2","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12657","2021SIDFA008","2021SIDFA008","Tenmile Creek","DEQ BURP",44.579068,-113.181206,23513126,"ID17060204SL047_02","2","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12658","2021SIDFA009","2021SIDFA009","Eighteenmile Creek","DEQ BURP",44.554684,-113.255147,23513102,"ID17060204SL043_03","3","2022",NA,"Y","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12659","2021SIDFA010","2021SIDFA010","Basin Creek","DEQ BURP",44.834718,-113.672236,23512766,"ID17060204SL010_04","4","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12660","2021SIDFA011","2021SIDFA011","Yearian Creek","DEQ BURP",44.845135,-113.555514,23513194,"ID17060204SL055b_03","3","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12661","2021SIDFA012","2021SIDFA012","East Fork Hayden Creek","DEQ BURP",44.758539,-113.709777,23513346,"ID17060204SL023_02","2","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12662","2021SIDFA013","2021SIDFA013","Ford Creek","DEQ BURP",44.772028,-113.725374,23514364,"ID17060204SL016_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12663","2021SIDFA014","2021SIDFA014","Stroud Creek","DEQ BURP",44.655175,-113.568059,23514100,"ID17060204SL028_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Salmon",17060204,"Lemhi","",NA,NA
"12664","2021SIDFA015","2021SIDFA015","Sand Creek","DEQ BURP",44.126259,-111.597033,23141689,"ID17040203SK013_04","4","2022",NA,"Y","PPBV","12g","Eastern Snake River Basalt Plains","IDF","NorthernXericBasin","Upper Snake",17040203,"Lower Henrys","",NA,NA
"12665","2021SIDFA016","2021SIDFA016","Porcupine Creek","DEQ BURP",44.088269,-111.210741,24459664,"ID17040202SK007_02","2","2022",NA,"N","Foothills","17j","Yellowstone Plateau","IDF","NorthernRockies","Upper Snake",17040202,"Upper Henrys","",NA,NA
"12666","2021SIDFA017","2021SIDFA017","Lucky Dog Creek","DEQ BURP",44.484923,-111.280558,24461216,"ID17040202SK022_02","1","2022",NA,"N","Foothills","17j","Yellowstone Plateau","IDF","NorthernRockies","Upper Snake",17040202,"Upper Henrys","",NA,NA
"12667","2021SIDFA018","2021SIDFA018","Sawtell Creek","DEQ BURP",44.557884,-111.361205,24461996,"ID17040202SK025_02a","1","2022",NA,"N","Foothills","17j","Yellowstone Plateau","IDF","NorthernRockies","Upper Snake",17040202,"Upper Henrys","",NA,NA
"12668","2021SIDFA019","2021SIDFA019","Timber Creek","DEQ BURP",44.66957,-111.427634,24460636,"ID17040202SK035_03","3","2022",NA,"N","Foothills","17j","Yellowstone Plateau","IDF","NorthernRockies","Upper Snake",17040202,"Upper Henrys","",NA,NA
"12669","2021SIDFA020","2021SIDFA020","Bear Gulch","DEQ BURP",44.455459,-111.981162,23223866,"ID17040214SK012_02","2","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040214,"Beaver-Camas","",NA,NA
"12670","2021SIDFA021","2021SIDFA021","Saw Creek","DEQ BURP",44.469937,-111.922365,23224056,"ID17040214SK009_02","1","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040214,"Beaver-Camas","",NA,NA
"12671","2021SIDFA022","2021SIDFA022","East Camas Creek","DEQ BURP",44.492904,-111.934393,23223156,"ID17040214SK011_03","3","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Upper Snake",17040214,"Beaver-Camas","",NA,NA
"12672","2021SIDFA023","2021SIDFA023","Fish Creek","DEQ BURP",43.151988,-111.17701,24439558,"ID17040104SK021_03","3","2022",NA,"N","Foothills","17o","Partly Forested Mountains","IDF","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"12673","2021SIDFA024","2021SIDFA024","McCoy Creek","DEQ BURP",43.156532,-111.198948,24439126,"ID17040104SK015_04","4","2022",NA,"N","Foothills","17o","Partly Forested Mountains","IDF","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"12674","2021SIDFA025","2021SIDFA025","Bear Creek","DEQ BURP",43.275878,-111.232512,24438962,"ID17040104SK011_04","4","2022",NA,"Y","Foothills","17o","Partly Forested Mountains","IDF","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"12675","2021SIDFA026","2021SIDFA026","Rainey Creek","DEQ BURP",43.464282,-111.2575,24439454,"ID17040104SK028_04","4","2022",NA,"N","Foothills","17o","Partly Forested Mountains","IDF","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"12676","2021SIDFA027","2021SIDFA027","Indian Creek","DEQ BURP",43.405435,-111.32329,24439516,"ID17040104SK008_02","2","2022",NA,"N","Foothills","17o","Partly Forested Mountains","IDF","NorthernRockies","Upper Snake",17040104,"Palisades","",NA,NA
"12677","2021SIDFA028","2021SIDFA028","Falls Creek","DEQ BURP",44.582274,-113.766259,23499107,"ID17060202SL036_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060202,"Pahsimeroi","",NA,NA
"12678","2021SIDFA029","2021SIDFA029","Patterson Creek","DEQ BURP",44.524437,-113.703323,23499079,"ID17060202SL034_03","3","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060202,"Pahsimeroi","",NA,NA
"12679","2021SIDFA030","2021SIDFA030","East Fork Pahsimeroi River","DEQ BURP",44.155472,-113.702031,23498901,"ID17060202SL022_03","3","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060202,"Pahsimeroi","",NA,NA
"12680","2021SIDFA031","2021SIDFA031","East Fork Pahsimeroi River","DEQ BURP",44.126726,-113.694333,23498905,"ID17060202SL022_02","2","2022",NA,"N","Mountains","17e","Barren Mountains","IDF","NorthernRockies","Salmon",17060202,"Pahsimeroi","",NA,NA
"12681","2021SIDFA032","2021SIDFA032","Mill Creek","DEQ BURP",44.358546,-113.370589,23233397,"ID17040217SK014_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"12682","2021SIDFA033","2021SIDFA033","Warm Creek","DEQ BURP",44.304418,-113.320537,23233115,"ID17040217SK013_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"12683","2021SIDFA034","2021SIDFA034","Moffett Creek","DEQ BURP",44.258619,-113.429651,23233461,"ID17040217SK019_02a","1","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"12684","2021SIDFA035","2021SIDFA035","Big Spring Creek","DEQ BURP",44.016848,-113.205008,23233323,"ID17040217SK003_03","3","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"12685","2021SIDFA036","2021SIDFA036","Little Lost River","DEQ BURP",44.105536,-113.236998,23233827,"ID17040217SK009_04","1","2022",NA,"Y","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Upper Snake",17040217,"Little Lost","",NA,NA
"12686","2021SIDFA037","2021SIDFA037","Pass Creek","DEQ BURP",44.007625,-113.454054,23238408,"ID17040218SK009_02","1","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"12687","2021SIDFA038","2021SIDFA038","Garden Creek","DEQ BURP",44.460626,-114.332926,23478449,"ID17060201SL015_02","2","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12688","2021SIDFA039","2021SIDFA039","Challis Creek","DEQ BURP",44.572332,-114.304674,23478315,"ID17060201SL009_03","3","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12689","2021SIDFA040","2021SIDFA040","Challis Creek","DEQ BURP",44.505514,-114.478825,23478363,"ID17060201SL012_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12690","2021SIDFA041","2021SIDFA041","Challis Creek","DEQ BURP",44.567934,-114.36504,23478349,"ID17060201SL012_03","3","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12691","2021SIDFA042","2021SIDFA042","White Valley Creek","DEQ BURP",44.583658,-114.370377,23484309,"ID17060201SL009_02","1","2022",NA,"N","Mountains","16d","Dry Partly Wooded Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12692","2021SIDFA043","2021SIDFA043","Bear Creek","DEQ BURP",44.575981,-114.390576,23478333,"ID17060201SL011_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12693","2021SIDFA044","2021SIDFA044","Little Casino Creek","DEQ BURP",44.251611,-114.859374,23480273,"ID17060201SL091_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12694","2021SIDFA045","2021SIDFA045","Big Casino Creek","DEQ BURP",44.255903,-114.854125,23479375,"ID17060201SL092_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12695","2021SIDFA046","2021SIDFA046","Rough Creek","DEQ BURP",44.262399,-114.792704,23479383,"ID17060201SL093_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","IDF","NorthernRockies","Salmon",17060201,"Upper Salmon","",NA,NA
"12696","2021SIDFA048","2021SIDFA048","Bitch Creek","DEQ BURP",43.933,-111.275967,24469960,"ID17040204SK063_04","4","2022",NA,"N","PPBV","12d","Dissected Plateaus and Teton Basin","IDF","NorthernXericBasin","Upper Snake",17040204,"Teton","",NA,NA
"12697","2021SIDFA049","2021SIDFA049","Bear Creek","DEQ BURP",43.98557,-113.450442,23239542,"ID17040218SK009_02","2","2022",NA,"N","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"12698","2021SIDFA050","2021SIDFA050","Grant Creek","DEQ BURP",43.994392,-113.994936,23241480,"ID17040218SK024_03","3","2022",NA,"N","PPBV","17aa","Dry Intermontane Sagebrush Valleys","IDF","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"12699","2021SIDFA051","2021SIDFA051","Twin Bridges Creek","DEQ BURP",43.952707,-114.103786,23238616,"ID17040218SK026_03","3","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"12700","2021SIDFA052","2021SIDFA052","East Fork Big Lost River","DEQ BURP",43.825665,-113.849405,23238928,"ID17040218SK039_03","3","2022",NA,"Y","Foothills","17ab","Dry Gneissic-Schistose-Volcanic Hills","IDF","NorthernRockies","Upper Snake",17040218,"Big Lost","",NA,NA
"12701","2021SLEWA001","2021SLEWA001","Johnson Creek","DEQ BURP",46.965836,-116.514649,23462335,"ID17060108CL018_02","1","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060108,"Palouse","",NA,NA
"12702","2021SLEWA002","2021SLEWA002","North Fork Palouse River","DEQ BURP",47.014027,-116.527256,23460285,"ID17060108CL021_02","2","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060108,"Palouse","",NA,NA
"12703","2021SLEWA003","2021SLEWA003","Mountain Gulch","DEQ BURP",47.022097,-116.522346,23462385,"ID17060108CL021_02","1","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060108,"Palouse","",NA,NA
"12704","2021SLEWA004","2021SLEWA004","Big Sand Creek","DEQ BURP",46.946974,-116.553272,23460245,"ID17060108CL020_02","2","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060108,"Palouse","",NA,NA
"12705","2021SLEWA005","2021SLEWA005","Tammany Creek","DEQ BURP",46.36431,-117.057754,24228389,"ID17060103SL014_03","3","2022",NA,"Y","PPBV","10l","Lower Snake and Clearwater Canyons","LEW","NorthernXericBasin","Salmon",17060103,"Lower Snake-Asotin","",NA,NA
"12706","2021SLEWA006","2021SLEWA006","Cedar Creek","DEQ BURP",46.682291,-116.185993,23631818,"ID17060308CL002_02d","1","2022",NA,"N","Foothills","15v","Northern Idaho Hills and Low Relief Mountains","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12707","2021SLEWA007","2021SLEWA007","Alder Creek","DEQ BURP",46.687435,-115.810313,23630158,"ID17060308CL005_02","2","2022",NA,"N","Mountains","15i","Clearwater Mountains and Breaks","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12708","2021SLEWA008","2021SLEWA008","Reeds Creek","DEQ BURP",46.610605,-115.79483,23630140,"ID17060308CL004_03","3","2022",NA,"Y","Mountains","15i","Clearwater Mountains and Breaks","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12709","2021SLEWA009","2021SLEWA009","Snake Creek","DEQ BURP",46.591336,-115.885359,23631328,"ID17060308CL003_02","2","2022",NA,"Y","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12710","2021SLEWA010","2021SLEWA010","South Fork Reeds Creek","DEQ BURP",46.589261,-115.764036,23631346,"ID17060308CL004_02","1","2022",NA,"Y","Mountains","15i","Clearwater Mountains and Breaks","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12711","2021SLEWA011","2021SLEWA011","Deep Creek","DEQ BURP",46.736638,-116.149993,23631696,"ID17060308CL030_02e","2","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12712","2021SLEWA012","2021SLEWA012","Deep Creek","DEQ BURP",46.736246,-116.154454,23631704,"ID17060308CL030_03b","3","2022",NA,"N","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12713","2021SLEWA013","2021SLEWA013","Partridge Creek","DEQ BURP",46.790015,-116.168479,23631624,"ID17060308CL030_02d","2","2022",NA,"Y","Mountains","15p","St. Joe Schist-Gneiss Zone","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12714","2021SLEWA014","2021SLEWA014","Elk Creek","DEQ BURP",46.740762,-116.174727,23630788,"ID17060308CL030_03a","3","2022",NA,"N","Foothills","15v","Northern Idaho Hills and Low Relief Mountains","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12715","2021SLEWA015","2021SLEWA015","Long Meadow Creek","DEQ BURP",46.739162,-116.323202,23630864,"ID17060308CL034_03","3","2022",NA,"Y","Foothills","15v","Northern Idaho Hills and Low Relief Mountains","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12716","2021SLEWA016","2021SLEWA016","Long Meadow Creek","DEQ BURP",46.74689,-116.399977,23630876,"ID17060308CL034_02a","1","2022",NA,"Y","Foothills","15v","Northern Idaho Hills and Low Relief Mountains","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
"12717","2021SLEWA017","2021SLEWA017","Three Bear Creek","DEQ BURP",46.697646,-116.34056,23631764,"ID17060308CL034_02","2","2022",NA,"Y","Foothills","15v","Northern Idaho Hills and Low Relief Mountains","LEW","NorthernRockies","Clearwater",17060308,"Lower North Fork Clearwater","",NA,NA
